2020-10-25 03:01:08,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 03:01:04,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 03:01:02,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 03:01:01,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 03:00:59,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 01:40:54,b'@Metro_PR Cu\xc3\xa1l hurac\xc3\xa1n?: Mar\xc3\xada o Promesa?'
2020-10-25 01:31:00,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 01:18:40,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 00:00:18,"b'Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisa\xe2\x80\xa6 https://t.co/XThfiycJNo'"
2020-10-24 21:35:03,b'RT @__mlndz__: Con qu\xc3\xa9 cara se atreve Paco L\xc3\xb3pez a pasearse por Barranquitas en una caravana cuando luego del paso del hurac\xc3\xa1n Mar\xc3\xada dej\xc3\xb3 a\xe2\x80\xa6'
2020-10-24 20:55:25,b'Con qu\xc3\xa9 cara se atreve Paco L\xc3\xb3pez a pasearse por Barranquitas en una caravana cuando luego del paso del hurac\xc3\xa1n Mar\xe2\x80\xa6 https://t.co/5J0sIj9Q7e'
2020-10-24 20:45:20,b'Hurac\xc3\xa1n-Mar\xc3\xada Jos\xc3\xa9 Montijo https://t.co/bjdsoudWYR via @YouTube'
2020-10-24 20:23:56,b'\xe2\x99\xbb\xef\xb8\x8f El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/cmtWYjqGNM'
2020-10-24 17:19:37,b'PUEBLO SIN HURACAN MARIA SIN TERREMOTOS SIN TORMENTAS Y SIN PADEMIA ESTE ES EL PPD QUEREMOS MAS https://t.co/d0M7ZMIbx3'
2020-10-24 14:57:36,b'\xe2\x99\xbb\xef\xb8\x8f El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/k6mFXarub6'
